timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp,ports
1728092029.669912,542,8,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,4,1,1,2,2,1,4
1728092029.679133,543,7,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,8,0,0.000000,0,1,0,0,256qam,0,7,1,1,2,2,1,4
1728092029.684898,544,3,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,10,0,0,2,2,1,4
1728092029.691075,544,9,21130,C-RNTI,1_1,0,A,2,12,40,12,2,1.412538,1,0,0,16QAM,5,2152,0.369141,0,1,1440,5760,256qam,0,12,0,0,2,2,1,4
1728092029.696098,545,4,21130,C-RNTI,1_1,0,A,2,12,48,4,2,1.412538,2,0,0,16QAM,5,1416,0.369141,0,0,960,3840,256qam,0,13,0,0,2,2,1,8
1728092029.701056,545,9,21130,C-RNTI,1_1,0,A,2,12,32,16,1,1.000000,1,0,0,16QAM,5,3104,0.369141,0,0,2112,8448,256qam,0,14,0,0,2,2,1,0
1728092029.709104,546,7,21130,C-RNTI,1_1,0,A,2,12,0,8,2,1.412538,1,0,0,QPSK,3,848,0.438477,0,0,960,1920,256qam,0,0,0,0,2,2,1,4
1728092029.710082,546,8,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,8,0,0.000000,0,0,0,0,256qam,0,1,1,1,2,2,1,0
1728092029.717117,547,5,21130,C-RNTI,1_1,0,A,2,12,16,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,1,3840,15360,256qam,0,5,0,0,2,2,1,8
1728092029.719592,547,7,21130,C-RNTI,1_1,0,A,2,12,40,8,0,0.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,6,0,0,2,2,1,12
1728092029.722177,548,0,21130,C-RNTI,1_1,0,A,2,12,24,16,1,1.000000,1,0,0,16QAM,5,3104,0.369141,0,0,2112,8448,256qam,0,7,1,1,2,2,1,0
1728092029.724965,548,3,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,9,0,0,2,2,1,0
1728092029.726914,548,4,21130,C-RNTI,1_1,0,A,2,12,32,8,2,1.412538,2,0,0,16QAM,8,4096,0.540039,0,0,1920,7680,256qam,0,10,0,0,2,2,1,8
1728092029.730093,548,8,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,12,0,0,2,2,1,4
1728092029.749147,550,7,21130,C-RNTI,1_1,0,A,2,12,32,8,0,0.000000,2,0,0,BPSK,7,0,0.000000,0,0,0,0,256qam,0,5,0,0,2,2,1,12
1728092029.750115,550,8,21130,C-RNTI,1_1,0,A,2,12,16,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,1,3840,15360,256qam,0,6,1,1,2,2,1,8
1728092029.752123,551,0,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,7,2,2,2,0,1,0
1728092029.754955,551,3,21130,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,9,1,1,2,2,1,0
1728092029.756710,551,4,21130,C-RNTI,1_1,0,A,2,12,40,8,2,1.412538,2,0,0,16QAM,5,2856,0.369141,0,1,1920,7680,256qam,0,10,0,0,2,2,1,8
1728092029.765264,552,3,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,15,0,0,2,2,1,8
1728092029.769625,552,7,21130,C-RNTI,1_1,0,A,2,12,16,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,1,1920,7680,256qam,0,0,0,0,2,2,1,4
1728092029.774128,553,2,21130,C-RNTI,1_1,0,A,2,12,48,4,2,1.412538,2,0,0,16QAM,5,1416,0.369141,0,1,960,3840,256qam,0,2,0,0,2,2,1,8
1728092029.779566,553,7,21130,C-RNTI,1_1,0,A,2,12,8,16,1,1.000000,1,0,0,16QAM,5,3104,0.369141,0,1,2112,8448,256qam,0,3,0,0,2,2,1,0
1728092029.782254,553,9,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,3,0,0.000000,0,1,0,0,256qam,0,4,0,0,2,2,1,4
1728092029.782920,554,1,21130,C-RNTI,1_1,0,A,2,12,48,4,2,1.412538,2,0,0,16QAM,5,1416,0.369141,0,1,960,3840,256qam,0,5,0,0,2,2,1,8
1728092029.789159,554,7,21130,C-RNTI,1_1,0,A,2,12,16,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,0,3840,15360,256qam,0,6,0,0,2,2,1,8
1728092029.795126,555,3,21130,C-RNTI,1_1,0,A,2,12,40,8,2,1.412538,2,0,0,16QAM,8,4096,0.540039,0,0,1920,7680,256qam,0,7,0,0,2,2,1,8
1728092029.796433,555,4,21130,C-RNTI,1_1,0,A,2,12,24,8,2,1.412538,1,0,0,QPSK,3,848,0.438477,0,1,960,1920,256qam,0,8,1,1,2,2,1,4
1728092029.801762,555,9,21130,C-RNTI,1_1,0,A,2,12,8,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,0,3840,15360,256qam,0,9,0,0,2,2,1,8
1728092029.814289,557,2,21130,C-RNTI,1_1,0,A,2,12,8,8,2,1.412538,1,0,0,QPSK,0,224,0.117188,0,1,960,1920,256qam,0,13,0,0,2,2,1,4
1728092029.829163,558,7,21130,C-RNTI,1_1,0,A,2,12,16,16,2,1.412538,1,0,0,16QAM,6,3240,0.423828,0,0,1920,7680,256qam,0,2,0,0,2,2,1,4
1728092029.831054,558,9,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,3,0,0,2,2,1,8
1728092029.834865,559,3,21130,C-RNTI,1_1,0,A,2,12,32,8,2,1.412538,1,0,0,QPSK,0,224,0.117188,0,0,960,1920,256qam,0,5,0,0,2,2,1,4
1728092029.839218,559,7,21130,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,1,0,0,QPSK,4,1256,0.587891,0,0,1056,2112,256qam,0,8,2,2,2,0,1,0
1728092029.840097,559,8,21130,C-RNTI,1_1,0,A,2,12,40,8,2,1.412538,2,0,0,16QAM,6,3240,0.423828,0,1,1920,7680,256qam,0,9,0,0,2,2,1,8
1728092029.841090,559,9,21130,C-RNTI,1_1,0,A,2,12,8,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,1,1920,7680,256qam,0,10,1,1,2,2,1,4
1728092029.847195,560,4,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,1,3840,15360,256qam,0,12,0,0,2,2,1,8
1728092029.850398,560,8,21130,C-RNTI,1_1,0,A,2,12,16,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,0,1920,7680,256qam,0,13,0,0,2,2,1,4
1728092029.853631,561,1,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,14,0,0,2,2,1,4
1728092029.857175,561,5,21130,C-RNTI,1_1,0,A,2,12,8,16,1,1.000000,1,0,0,16QAM,5,3104,0.369141,0,1,2112,8448,256qam,0,15,0,0,2,2,1,0
1728092029.861617,561,9,21130,C-RNTI,1_1,0,A,2,12,8,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,0,3840,15360,256qam,0,0,0,0,2,2,1,8
1728092029.869112,562,7,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,8,0,0.000000,0,1,0,0,256qam,0,3,1,1,2,2,1,0
1728092029.874970,563,3,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,16QAM,5,1608,0.369141,0,1,1056,4224,256qam,0,5,0,0,2,2,1,0
1728092029.879146,563,7,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,6,0,0,2,2,1,8
1728092029.893697,565,1,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,10,0,0,2,2,1,0
1728092029.894553,565,2,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,8,0,0.000000,0,0,0,0,256qam,0,11,0,0,2,2,1,8
1728092029.910251,566,7,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,1,0,0.000000,0,0,0,0,256qam,0,2,0,0,2,2,1,8
1728092029.919488,567,7,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,8,0,0.000000,0,0,0,0,256qam,0,5,0,0,2,2,1,4
1728092029.921450,567,8,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,QPSK,3,928,0.438477,0,1,1056,2112,256qam,0,6,1,1,2,2,1,0
1728092029.923067,568,1,21130,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,1,0,0,QPSK,3,928,0.438477,0,0,1056,2112,256qam,0,8,1,1,2,2,1,0
1728092029.929131,568,7,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,3,0,0.000000,0,0,0,0,256qam,0,12,1,1,2,2,1,0
1728092029.930138,568,8,21130,C-RNTI,1_1,0,A,2,12,0,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,1,3840,15360,256qam,0,13,0,0,2,2,1,8
1728092029.934200,569,2,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,5,0,0.000000,0,1,0,0,256qam,0,14,0,0,2,2,1,4
1728092029.941909,569,9,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,16QAM,5,1608,0.369141,0,1,1056,4224,256qam,0,0,0,0,2,2,1,0
1728092029.945044,570,3,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,5,0,0.000000,0,1,0,0,256qam,0,1,0,0,2,2,1,8
1728092030.525226,628,3,21130,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,1,0,0,QPSK,3,928,0.438477,0,1,1056,2112,256qam,0,8,0,0,2,2,1,0
1728092030.537547,629,5,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,9,0,0,2,2,1,0
1728092030.561741,631,9,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,3,0,0.000000,0,0,0,0,256qam,0,10,0,0,2,2,1,0
1728092030.569136,632,7,21130,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,11,0,0,2,2,1,0
1728092030.601766,635,9,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,14,0,0,2,2,1,0
1728092030.603263,636,1,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,15,0,0,2,2,1,0
1728092030.608059,636,6,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,16QAM,5,1608,0.369141,0,0,1056,4224,256qam,0,1,0,0,2,2,1,0
1728092030.611056,636,9,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,2,0,0,2,2,1,0
1728092030.614364,637,2,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,3,0,0,2,2,1,0
1728092030.640446,639,7,21130,C-RNTI,1_1,0,A,2,12,16,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,0,3840,15360,256qam,0,12,0,0,2,2,1,8
1728092030.641796,639,9,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,2,0,0.000000,0,1,0,0,256qam,0,14,2,2,2,0,1,0
1728092030.649602,640,7,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,1,1920,7680,256qam,0,2,0,0,2,2,1,4
1728092030.653939,641,2,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,1,3840,15360,256qam,0,3,0,0,2,2,1,8
1728092030.659061,641,7,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,16QAM,5,1608,0.369141,0,1,1056,4224,256qam,0,4,0,0,2,2,1,0
1728092030.663147,642,1,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,0,3840,15360,256qam,0,5,0,0,2,2,1,8
1728092030.669254,642,7,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,6,0,0,2,2,1,8
1728092030.675093,643,3,21130,C-RNTI,1_1,0,A,2,12,16,8,2,1.412538,2,0,0,16QAM,7,3752,0.478516,0,1,1920,7680,256qam,0,8,0,0,2,2,1,8
1728092030.678063,643,6,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,5,0,0.000000,0,1,0,0,256qam,0,9,0,0,2,2,1,8
1728092030.679030,643,7,21130,C-RNTI,1_1,0,A,2,12,40,8,2,1.412538,1,0,0,QPSK,0,224,0.117188,0,0,960,1920,256qam,0,10,1,1,2,2,1,4
1728092030.682090,644,0,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,0,1920,7680,256qam,0,11,0,0,2,2,1,4
1728092030.689189,644,7,21130,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,14,1,1,2,2,1,0
1728092030.691785,644,9,21130,C-RNTI,1_1,0,A,2,12,8,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,1,1920,7680,256qam,0,15,0,0,2,2,1,4
1728092030.693902,645,2,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,0,1920,7680,256qam,0,0,0,0,2,2,1,4
1728092030.709297,646,7,21130,C-RNTI,1_1,0,A,2,12,24,8,2,1.412538,1,0,0,QPSK,1,368,0.188477,0,1,960,1920,256qam,0,6,1,1,2,2,1,4
1728092030.711710,646,9,21130,C-RNTI,1_1,0,A,2,12,32,8,2,1.412538,2,0,0,QPSK,3,1736,0.438477,0,0,1920,3840,256qam,0,8,0,0,2,2,1,8
1728092030.719179,647,7,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,2,0,0.000000,0,1,0,0,256qam,0,13,2,2,2,0,1,0
1728092030.721753,647,9,21130,C-RNTI,1_1,0,A,2,12,32,8,2,1.412538,1,0,0,16QAM,8,2088,0.540039,0,0,960,3840,256qam,0,15,1,1,2,2,1,4
1728092030.725078,648,3,21130,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,1,0,0,16QAM,8,2280,0.540039,0,1,1056,4224,256qam,0,1,0,0,2,2,1,0
1728092030.726061,648,4,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,3,0,0.000000,0,0,0,0,256qam,0,2,0,0,2,2,1,8
1728092030.732264,649,0,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,5,0,0.000000,0,1,0,0,256qam,0,4,0,0,2,2,1,8
1728092030.742061,650,0,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,1,1920,7680,256qam,0,7,0,0,2,2,1,4
1728092030.744994,650,3,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,5,0,0.000000,0,1,0,0,256qam,0,8,0,0,2,2,1,4
1728092030.750122,650,8,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,2,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,9,0,0,2,2,1,8
1728092030.753278,651,1,21130,C-RNTI,1_1,0,A,2,12,0,16,2,1.412538,2,0,0,16QAM,5,5632,0.369141,0,0,3840,15360,256qam,0,10,0,0,2,2,1,8
1728092030.757099,651,5,21130,C-RNTI,1_1,0,A,2,12,24,16,2,1.412538,1,0,0,16QAM,5,2856,0.369141,0,1,1920,7680,256qam,0,12,1,1,2,2,1,4
1728092030.764965,652,3,21130,C-RNTI,1_1,0,A,2,12,40,8,2,1.412538,2,0,0,QPSK,3,1736,0.438477,0,1,1920,3840,256qam,0,15,0,0,2,2,1,8
1728092030.789015,654,7,21130,C-RNTI,1_1,0,A,2,12,0,8,2,1.412538,2,0,0,QPSK,1,736,0.188477,0,1,1920,3840,256qam,0,10,0,0,2,2,1,8
1728092030.790996,654,9,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,16QAM,5,1608,0.369141,0,1,1056,4224,256qam,0,11,1,1,2,2,1,0
1728092030.793161,655,1,21130,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,12,0,0,2,2,1,4
1728092030.826919,658,4,21130,C-RNTI,1_1,0,A,2,12,16,8,2,1.412538,1,0,0,QPSK,0,224,0.117188,0,0,960,1920,256qam,0,15,0,0,2,2,1,4
1728092030.841113,659,9,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,0,0,0,2,2,1,0
1728092032.271525,802,9,21130,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,1,0,0,2,2,1,0
1728092034.991522,50,9,21130,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,3,0,0,2,2,1,0
1728092035.791666,130,9,21130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,5,0,0,2,2,1,0
1728092036.102962,162,1,21130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,6,0,0,2,2,1,0
1728092037.601602,311,7,20108,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,1,0,0,QPSK,0,120,0.117188,0,0,528,1056,256qam,0,0,0,0,2,2,1,0
1728092037.602618,311,8,20108,C-RNTI,1_1,0,A,2,12,8,24,1,1.000000,1,0,0,QPSK,0,736,0.117188,0,1,3168,6336,256qam,0,1,0,0,2,2,1,0
1728092037.608335,312,4,20108,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,2,0,0,2,2,1,0
1728092037.615114,313,1,20108,C-RNTI,1_1,0,A,2,12,40,12,1,1.000000,1,0,0,QPSK,0,368,0.117188,0,1,1584,3168,256qam,0,2,0,0,2,2,1,0
1728092037.648422,316,3,20108,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,4,0,0,2,2,1,0
1728092038.117030,363,5,20108,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,5,0,0,2,2,1,0
1728092038.147230,366,5,20108,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,11,0,0,2,2,1,0
1728092038.914382,443,2,20108,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,12,0,0,2,2,1,0
1728092040.517144,603,5,20108,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,14,0,0,2,2,1,0
1728092040.518205,603,6,20108,C-RNTI,1_1,0,A,2,12,275,0,2,1.412538,1,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,15,0,0,2,2,1,4
1728092040.520128,603,8,20108,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,1,0,0,BPSK,4,0,0.000000,0,1,0,0,256qam,0,0,0,0,2,2,1,0
1728092040.538334,605,6,20108,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,1,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,1,0,0,2,2,1,0
1728092041.515568,703,3,20108,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,1,0,0,16QAM,5,1608,0.369141,0,0,1056,4224,256qam,0,4,0,0,2,2,1,0
